fecha,id_cliente,producto,categoria,ciudad,unidades,precio_unitario,descuento,canal,ventas
2025-03-04,15368,Jean slim,Moda,Medellin,4,54000.0,0.15,En linea,183600.0
2025-09-13,16533,Camiseta basica,Moda,Cali,3,25100.0,0.15,Tienda,64005.0
2025-11-22,18903,Monitor 24,Tecnologia,Cali,1,192100.0,0.05,En linea,182495.0
2025-10-02,10401,Tenis urbanos,Moda,Medellin,2,54000.0,0.1,En linea,97200.0
2025-12-02,13820,Portatil 14,Tecnologia,Bogota,3,514900.0,0.15,Tienda,1312995.0
2025-01-17,15262,Jean slim,Moda,Medellin,4,61600.0,0.2,Tienda,197120.0
2025-12-02,10830,Tapete yoga,Deportes,Cali,3,46000.0,0.3,Tienda,96600.0
2025-08-24,14905,Audifonos BT,Tecnologia,Cali,1,106400.0,0.0,Tienda,106400.0
2025-05-05,15350,Camiseta basica,Moda,Cali,3,143000.0,0.0,En linea,429000.0
2025-08-10,14496,Chaqueta impermeable,Moda,Barranquilla,3,73700.0,0.0,En linea,221100.0
2025-12-18,16305,Lampara LED,Hogar,Barranquilla,2,58300.0,0.15,Tienda,99110.0
2025-07-06,11794,Jean slim,Moda,Medellin,4,60100.0,0.15,Tienda,204340.0
2025-02-27,10325,Camiseta basica,Moda,Bogota,3,52300.0,0.3,Tienda,109830.0
2025-11-24,17166,Teclado mecanico,Tecnologia,Cali,3,475700.0,0.0,Tienda,1355745.0
2025-10-18,10022,Jean slim,Moda,Bogota,1,40400.0,0.05,En linea,38380.0
2025-10-16,15301,Aspiradora,Hogar,Bogota,5,29800.0,0.15,En linea,126650.0
2025-01-08,11221,Juego de ollas,Hogar,Cali,1,113300.0,0.0,En linea,113300.0
2025-12-16,18528,Tapete yoga,Deportes,Cali,4,68800.0,0.0,Tienda,275200.0
2025-10-27,11737,Tapete yoga,Deportes,Medellin,4,60400.0,0.3,Tienda,169120.0
2025-01-01,12346,Lampara LED,Hogar,Bogota,3,42700.0,0.1,Tienda,115290.0
2025-08-23,15940,Chaqueta impermeable,Moda,Bogota,1,45700.0,0.0,Tienda,45700.0
2025-01-23,18735,Aspiradora,Hogar,Bogota,1,68900.0,0.05,Tienda,65455.0
2025-02-05,15620,Lampara LED,Hogar,Bogota,1,30500.0,0.05,Tienda,28975.0
2025-10-06,15328,Balon futbol,Deportes,Medellin,1,43100.0,0.0,Tienda,43100.0
2025-04-18,13948,Jean slim,Moda,Medellin,2,33500.0,0.0,En linea,67000.0
2025-09-07,18402,Balon futbol,Deportes,Cali,2,59600.0,0.0,En linea,119200.0
2025-06-26,12632,Juego de ollas,Hogar,Bogota,1,111900.0,0.1,En linea,100710.0
2025-03-23,14843,Bicicleta estatica,Deportes,Barranquilla,2,19300.0,0.0,Tienda,38600.0
2025-12-22,17082,Bicicleta estatica,Deportes,Medellin,1,51200.0,0.1,Tienda,46080.0
2025-08-04,19786,Chaqueta impermeable,Moda,Medellin,3,62400.0,0.0,Tienda,187200.0
2025-12-21,15398,Bolso cuero,Moda,Cali,4,40800.0,0.1,Tienda,146880.0
2025-07-19,18931,Audifonos BT,Tecnologia,Barranquilla,3,155400.0,0.0,En linea,466200.0
2025-05-03,14925,Licuadora,Hogar,Bogota,3,70100.0,0.1,Tienda,189270.0
2025-08-24,10388,Bolso cuero,Moda,Medellin,4,86000.0,0.0,Tienda,344000.0
2025-01-17,12893,Jean slim,Moda,Medellin,4,34700.0,0.0,En linea,138800.0
2025-06-18,12382,Bolso cuero,Moda,Medellin,2,104700.0,0.0,En linea,209400.0
2025-10-17,11071,Licuadora,Hogar,Bogota,5,73800.0,0.05,Tienda,350550.0
2025-10-15,11292,Tenis urbanos,Moda,Cali,4,69700.0,0.15,Tienda,236980.0
2025-08-26,13307,Licuadora,Hogar,Barranquilla,1,72400.0,0.15,Tienda,61540.0
2025-12-05,13956,Lampara LED,Hogar,Medellin,3,114900.0,0.05,Tienda,327465.0
2025-11-02,13461,Aspiradora,Hogar,Cali,4,70500.0,0.0,Tienda,282000.0
2025-10-29,16227,Portatil 14,Tecnologia,Cali,2,416400.0,0.1,Tienda,749520.0
2025-06-19,13398,Audifonos BT,Tecnologia,Cali,1,170300.0,0.05,En linea,161785.0
2025-04-20,15469,Portatil 14,Tecnologia,Medellin,3,212700.0,0.1,En linea,574290.0
2025-10-20,16871,Aspiradora,Hogar,Medellin,1,115200.0,0.0,Tienda,115200.0
2025-09-03,11190,Chaqueta impermeable,Moda,Medellin,2,77800.0,0.05,En linea,147820.0
2025-05-28,12243,Chaqueta impermeable,Moda,Bogota,3,106800.0,0.15,Tienda,272340.0
2025-03-28,14419,Chaqueta impermeable,Moda,Medellin,2,50500.0,0.1,En linea,90900.0
2025-05-18,12083,Juego de ollas,Hogar,Bogota,2,68400.0,0.0,En linea,136800.0
2025-05-13,17826,Tapete yoga,Deportes,Bogota,2,26700.0,0.0,Tienda,53400.0
2025-12-15,17466,Bolso cuero,Moda,Barranquilla,2,77500.0,0.0,En linea,155000.0
2025-04-15,11454,Licuadora,Hogar,Barranquilla,1,47000.0,0.15,Tienda,39950.0
2025-02-13,11991,Camiseta basica,Moda,Cali,1,109000.0,0.0,En linea,109000.0
2025-09-09,14278,Tapete yoga,Deportes,Cali,3,20800.0,0.05,Tienda,59280.0
2025-02-18,11098,Licuadora,Hogar,Medellin,4,83400.0,0.05,En linea,316920.0
2025-08-23,18361,Bicicleta estatica,Deportes,Cali,2,50000.0,0.0,En linea,100000.0
2025-12-23,12514,Set de sabanas,Hogar,Medellin,4,52300.0,0.2,En linea,167360.0
2025-02-03,14166,Monitor 24,Tecnologia,Cali,1,253100.0,0.1,En linea,227790.0
2025-02-06,17375,Mancuernas 5kg,Deportes,Medellin,1,50600.0,0.0,Tienda,48070.0
2025-03-04,18732,Balon futbol,Deportes,Medellin,2,44600.0,0.0,En linea,89200.0
2025-12-03,17710,Bolso cuero,Moda,Medellin,1,147300.0,0.15,Tienda,125205.0
2025-04-18,12931,Mancuernas 5kg,Deportes,Medellin,3,42100.0,0.1,Tienda,113670.0
2025-06-15,10938,Chaqueta impermeable,Moda,Barranquilla,4,60100.0,0.0,En linea,240400.0
2025-09-25,12518,Jean slim,Moda,Bogota,4,100600.0,0.0,Tienda,402400.0
2025-12-13,18486,Portatil 14,Tecnologia,Bogota,1,438600.0,0.05,En linea,416670.0
2025-09-06,13868,Jean slim,Moda,Bogota,4,38800.0,0.0,En linea,155200.0
2025-10-03,10250,Jean slim,Moda,Bogota,2,79900.0,0.0,Tienda,159800.0
2025-01-21,16779,Juego de ollas,Hogar,Barranquilla,2,125600.0,0.0,Tienda,251200.0
2025-03-21,16695,Lampara LED,Hogar,Medellin,2,50400.0,0.3,Tienda,70560.0
2025-12-23,16815,Licuadora,Hogar,Bogota,3,82500.0,0.15,Tienda,210375.0
2025-03-18,16863,Balon futbol,Deportes,Bogota,2,74700.0,0.2,En linea,119520.0
2025-03-11,13828,Juego de ollas,Hogar,Cali,3,38500.0,0.1,Tienda,103950.0
2025-08-18,19096,Chaqueta impermeable,Moda,Barranquilla,1,151700.0,0.05,Tienda,144115.0
2025-05-03,19793,Mancuernas 5kg,Deportes,Barranquilla,1,73300.0,0.0,Tienda,73300.0
2025-10-24,13109,Teclado mecanico,Tecnologia,Medellin,1,449200.0,0.05,En linea,426740.0
2025-04-21,11405,Camiseta basica,Moda,Barranquilla,2,85200.0,0.0,En linea,170400.0
2025-10-13,11605,Chaqueta impermeable,Moda,Medellin,1,114100.0,0.1,Tienda,102690.0
2025-10-05,18397,Jean slim,Moda,Cali,4,41200.0,0.2,Tienda,131840.0
2025-03-01,15794,Chaqueta impermeable,Moda,Medellin,4,65300.0,0.0,Tienda,261200.0
2025-05-26,14714,Jean slim,Moda,Medellin,3,23600.0,0.0,En linea,70800.0
2025-09-10,19414,Juego de ollas,Hogar,Medellin,2,125300.0,0.2,En linea,200480.0
2025-03-07,11026,Mancuernas 5kg,Deportes,Medellin,2,22800.0,0.0,En linea,45600.0
2025-04-28,10940,Mancuernas 5kg,Deportes,Cali,1,58800.0,0.1,Tienda,52920.0
2025-02-27,18286,Mancuernas 5kg,Deportes,Medellin,1,78800.0,0.0,Tienda,78800.0
2025-11-02,14402,Set de sabanas,Hogar,Barranquilla,3,110500.0,0.2,Tienda,265200.0
2025-05-23,14529,Set de sabanas,Hogar,Cali,2,72300.0,0.0,En linea,144600.0
2025-10-12,11255,Lampara LED,Hogar,Bogota,2,168700.0,0.0,Tienda,337400.0
2025-07-02,16677,Aspiradora,Hogar,Bogota,3,67500.0,0.0,En linea,202500.0
2025-07-24,16572,Aspiradora,Hogar,Barranquilla,4,69300.0,0.0,Tienda,277200.0
2025-03-12,11859,Licuadora,Hogar,Medellin,2,44400.0,0.1,Tienda,79920.0
2025-07-28,16385,Tenis urbanos,Moda,Bogota,1,53400.0,0.0,Tienda,53400.0
2025-09-19,11376,Bicicleta estatica,Deportes,Medellin,3,33200.0,0.0,En linea,99600.0
2025-08-14,16178,Tablet 10,Tecnologia,Barranquilla,3,508700.0,0.05,Tienda,1449795.0
2025-06-04,11268,Tablet 10,Tecnologia,Barranquilla,1,482500.0,0.05,En linea,458375.0
2025-02-14,19969,Audifonos BT,Tecnologia,Medellin,3,406300.0,0.0,Tienda,1218900.0
2025-09-21,12035,Aspiradora,Hogar,Bogota,2,199200.0,0.05,Tienda,378480.0
2025-10-15,17347,Jean slim,Moda,Bogota,3,36400.0,0.0,En linea,109200.0
2025-03-14,10694,Bolso cuero,Moda,Bogota,3,68100.0,0.05,En linea,194085.0
2025-01-04,11548,Bicicleta estatica,Deportes,Cali,3,28000.0,0.1,Tienda,75600.0
2025-02-26,14113,Juego de ollas,Hogar,Medellin,1,63000.0,0.3,Tienda,44100.0
2025-01-11,15518,Bicicleta estatica,Deportes,Cali,2,115100.0,0.0,Tienda,230200.0
2025-05-27,14239,Bicicleta estatica,Deportes,Medellin,2,59500.0,0.05,Tienda,113050.0
2025-07-21,18392,Aspiradora,Hogar,Medellin,4,143800.0,0.0,En linea,575200.0
2025-07-05,18502,Chaqueta impermeable,Moda,Bogota,3,15500.0,0.0,Tienda,46500.0
2025-10-31,16523,Licuadora,Hogar,Medellin,1,33100.0,0.0,Tienda,33100.0
2025-05-15,12996,Bolso cuero,Moda,Barranquilla,4,47100.0,0.0,Tienda,188400.0
2025-03-19,11697,Licuadora,Hogar,Cali,5,77300.0,0.05,En linea,367175.0
2025-03-31,18211,Set de sabanas,Hogar,Bogota,2,55200.0,0.0,Tienda,110400.0
2025-04-07,15240,Tenis urbanos,Moda,Barranquilla,2,40600.0,0.05,En linea,77140.0
2025-12-19,19772,Mancuernas 5kg,Deportes,Bogota,1,56100.0,0.0,En linea,56100.0
2025-07-22,12598,Licuadora,Hogar,Bogota,4,41000.0,0.1,Tienda,147600.0
2025-01-19,11252,Aspiradora,Hogar,Medellin,4,67200.0,0.1,En linea,241920.0
2025-07-23,13753,Bicicleta estatica,Deportes,Bogota,4,35700.0,0.1,Tienda,128520.0
2025-04-19,10327,Tenis urbanos,Moda,Barranquilla,3,45700.0,0.0,En linea,137100.0
2025-08-05,15055,Bicicleta estatica,Deportes,Cali,1,70100.0,0.0,Tienda,70100.0
2025-07-17,16965,Set de sabanas,Hogar,Cali,4,45200.0,0.0,Tienda,162720.0
2025-02-04,10935,Set de sabanas,Hogar,Barranquilla,4,117300.0,0.0,En linea,469200.0
2025-07-08,19622,Aspiradora,Hogar,Cali,1,75200.0,0.05,Tienda,71440.0
2025-06-23,19568,Chaqueta impermeable,Moda,Medellin,4,78400.0,0.2,En linea,250880.0
2025-11-21,15751,Portatil 14,Tecnologia,Bogota,3,264400.0,0.0,Tienda,793200.0
2025-07-13,17034,Bolso cuero,Moda,Bogota,1,34700.0,0.2,Tienda,27760.0
2025-12-25,10932,Chaqueta impermeable,Moda,Cali,1,60600.0,0.05,Tienda,57570.0
2025-03-04,13993,Lampara LED,Hogar,Bogota,2,93700.0,0.2,En linea,149920.0
2025-11-14,10853,Tablet 10,Tecnologia,Medellin,1,774200.0,0.05,En linea,735490.0
2025-09-09,10762,Camiseta basica,Moda,Barranquilla,2,38600.0,0.1,Tienda,69480.0
2025-08-24,16975,Monitor 24,Tecnologia,Cali,1,167800.0,0.05,Tienda,159410.0
2025-01-10,14003,Tapete yoga,Deportes,Cali,1,71100.0,0.0,Tienda,71100.0
2025-05-28,10429,Juego de ollas,Hogar,Cali,1,140100.0,0.0,Tienda,140100.0
2025-08-07,12122,Bicicleta estatica,Deportes,Medellin,1,48300.0,0.0,Tienda,48300.0
2025-08-23,14668,Tapete yoga,Deportes,Bogota,4,74800.0,0.3,En linea,209440.0
2025-11-26,16251,Bicicleta estatica,Deportes,Medellin,1,34300.0,0.0,Tienda,34300.0
2025-06-12,12789,Tenis urbanos,Moda,Medellin,4,86400.0,0.05,En linea,328320.0
2025-03-24,15932,Portatil 14,Tecnologia,Bogota,3,988500.0,0.1,En linea,2668950.0
2025-06-21,17076,Tenis urbanos,Moda,Medellin,4,64100.0,0.15,En linea,217940.0
2025-11-05,17008,Bicicleta estatica,Deportes,Bogota,4,100800.0,0.15,Tienda,342720.0
2025-12-15,15874,Aspiradora,Hogar,Cali,3,53400.0,0.2,En linea,128160.0
2025-07-08,16191,Tenis urbanos,Moda,Cali,1,90500.0,0.1,En linea,81450.0
2025-01-01,18169,Bicicleta estatica,Deportes,Barranquilla,4,25400.0,0.05,En linea,96520.0
2025-11-07,16608,Chaqueta impermeable,Moda,Bogota,1,94500.0,0.0,En linea,94500.0
2025-11-09,13854,Monitor 24,Tecnologia,Cali,3,537800.0,0.05,Tienda,1532730.0
2025-03-18,10177,Chaqueta impermeable,Moda,Barranquilla,3,102900.0,0.0,En linea,308700.0
2025-09-01,10615,Audifonos BT,Tecnologia,Bogota,2,442900.0,0.0,En linea,885800.0
2025-03-01,12490,Audifonos BT,Tecnologia,Cali,3,143300.0,0.05,En linea,408405.0
2025-09-11,10159,Portatil 14,Tecnologia,Bogota,1,162100.0,0.1,Tienda,145890.0
2025-06-30,17453,Portatil 14,Tecnologia,Bogota,3,233200.0,0.05,En linea,664620.0
2025-01-06,18813,Camiseta basica,Moda,Medellin,2,68100.0,0.0,En linea,136200.0
2025-09-30,19409,Licuadora,Hogar,Cali,2,63900.0,0.0,Tienda,127800.0
2025-11-21,14353,Bolso cuero,Moda,Barranquilla,3,34300.0,0.05,En linea,97755.0
2025-08-09,12297,Jean slim,Moda,Cali,3,68700.0,0.0,Tienda,206100.0
2025-07-20,16433,Jean slim,Moda,Cali,4,35600.0,0.05,En linea,135280.0
2025-12-08,19634,Tablet 10,Tecnologia,Cali,2,362000.0,0.2,En linea,579200.0
2025-10-23,18250,Aspiradora,Hogar,Barranquilla,1,76400.0,0.0,En linea,76400.0
2025-04-14,12718,Portatil 14,Tecnologia,Medellin,1,350700.0,0.0,En linea,350700.0
2025-11-07,15190,Set de sabanas,Hogar,Cali,3,98800.0,0.0,En linea,296400.0
2025-06-06,13143,Juego de ollas,Hogar,Bogota,3,33900.0,0.0,En linea,101700.0
2025-12-13,14348,Aspiradora,Hogar,Cali,3,51700.0,0.0,En linea,155100.0
2025-09-16,14488,Bolso cuero,Moda,Bogota,4,75900.0,0.1,En linea,273240.0
2025-12-16,13524,Bolso cuero,Moda,Barranquilla,3,93200.0,0.0,En linea,279600.0
2025-02-11,11120,Chaqueta impermeable,Moda,Barranquilla,1,129900.0,0.05,En linea,123405.0
2025-05-15,19229,Chaqueta impermeable,Moda,Bogota,3,64500.0,0.05,En linea,183825.0
2025-08-05,14195,Guantes gym,Deportes,Medellin,1,74400.0,0.3,Tienda,52080.0
2025-05-13,17973,Portatil 14,Tecnologia,Bogota,1,223800.0,0.15,Tienda,190230.0
2025-04-19,10677,Guantes gym,Deportes,Medellin,1,111000.0,0.2,En linea,88800.0
2025-01-24,12966,Lampara LED,Hogar,Cali,1,81800.0,0.0,Tienda,81800.0
2025-12-09,17461,Juego de ollas,Hogar,Barranquilla,1,57800.0,0.15,En linea,49130.0
2025-11-06,18854,Bolso cuero,Moda,Barranquilla,4,72600.0,0.1,Tienda,261360.0
2025-09-26,18470,Juego de ollas,Hogar,Barranquilla,2,46600.0,0.1,Tienda,83880.0
2025-10-19,15276,Tenis urbanos,Moda,Barranquilla,4,26000.0,0.0,En linea,104000.0
2025-10-08,11884,Audifonos BT,Tecnologia,Barranquilla,3,166700.0,0.05,Tienda,475095.0
2025-08-09,11259,Jean slim,Moda,Medellin,4,73100.0,0.0,En linea,292400.0
2025-01-29,10274,Teclado mecanico,Tecnologia,Bogota,3,225800.0,0.05,Tienda,643530.0
2025-04-05,17605,Chaqueta impermeable,Moda,Medellin,1,58200.0,0.0,Tienda,58200.0
2025-03-20,13143,Audifonos BT,Tecnologia,Bogota,3,462200.0,0.0,En linea,1386600.0
2025-08-24,17792,Monitor 24,Tecnologia,Medellin,1,210900.0,0.0,Tienda,210900.0
2025-01-01,19292,Bolso cuero,Moda,Bogota,2,57200.0,0.15,En linea,97240.0
2025-04-21,16031,Tablet 10,Tecnologia,Bogota,1,700300.0,0.0,Tienda,595255.0
2025-04-25,19268,Licuadora,Hogar,Medellin,5,38600.0,0.0,Tienda,193000.0
2025-01-08,14192,Guantes gym,Deportes,Cali,4,35900.0,0.1,Tienda,129240.0
2025-02-16,17641,Aspiradora,Hogar,Medellin,4,63600.0,0.05,En linea,241680.0
2025-09-05,16439,Set de sabanas,Hogar,Bogota,3,37200.0,0.05,Tienda,106020.0
2025-08-10,17694,Juego de ollas,Hogar,Bogota,5,86200.0,0.2,Tienda,344800.0
2025-10-26,15486,Set de sabanas,Hogar,Medellin,4,33800.0,0.0,En linea,135200.0
2025-05-14,19314,Jean slim,Moda,Bogota,1,134100.0,0.0,En linea,134100.0
2025-12-23,12326,Tablet 10,Tecnologia,Bogota,1,297300.0,0.05,Tienda,282435.0
2025-06-12,19019,Tablet 10,Tecnologia,Medellin,1,226700.0,0.0,Tienda,226700.0
2025-10-16,13661,Licuadora,Hogar,Bogota,5,54700.0,0.0,Tienda,273500.0
2025-07-19,16556,Portatil 14,Tecnologia,Cali,2,454300.0,0.1,Tienda,817740.0
2025-09-17,15055,Juego de ollas,Hogar,Medellin,2,64200.0,0.05,En linea,121980.0
2025-06-10,18242,Licuadora,Hogar,Cali,2,36500.0,0.0,Tienda,73000.0
2025-04-27,19606,Balon futbol,Deportes,Medellin,1,53200.0,0.1,Tienda,47880.0
2025-01-11,18980,Tenis urbanos,Moda,Bogota,1,42800.0,0.0,En linea,42800.0
2025-04-03,17667,Licuadora,Hogar,Medellin,2,75600.0,0.0,Tienda,151200.0
2025-05-16,17075,Lampara LED,Hogar,Medellin,1,60700.0,0.15,En linea,51595.0
2025-03-17,10099,Monitor 24,Tecnologia,Bogota,1,622900.0,0.1,Tienda,560610.0
2025-04-24,19465,Licuadora,Hogar,Bogota,5,134900.0,0.1,En linea,607050.0
2025-07-09,12742,Chaqueta impermeable,Moda,Bogota,4,85200.0,0.05,En linea,323760.0
2025-06-04,19158,Portatil 14,Tecnologia,Barranquilla,2,476900.0,0.0,En linea,953800.0
2025-09-10,13408,Aspiradora,Hogar,Barranquilla,2,106800.0,0.0,En linea,213600.0
2025-01-06,10306,Lampara LED,Hogar,Medellin,4,34500.0,0.0,En linea,138000.0
2025-12-29,15198,Balon futbol,Deportes,Cali,1,60000.0,0.0,En linea,60000.0
2025-02-18,13695,Chaqueta impermeable,Moda,Bogota,2,61900.0,0.2,Tienda,99040.0
2025-05-06,17596,Mancuernas 5kg,Deportes,Barranquilla,1,186900.0,0.0,Tienda,186900.0
2025-02-20,12092,Guantes gym,Deportes,Medellin,4,47000.0,0.0,Tienda,188000.0
2025-09-26,18365,Chaqueta impermeable,Moda,Cali,1,28100.0,0.0,En linea,28100.0
2025-02-24,12141,Lampara LED,Hogar,Cali,4,31800.0,0.0,En linea,127200.0
2025-11-10,18020,Jean slim,Moda,Bogota,2,51800.0,0.0,Tienda,103600.0
2025-06-11,16300,Teclado mecanico,Tecnologia,Barranquilla,2,182300.0,0.1,Tienda,328140.0
2025-02-05,18502,Tenis urbanos,Moda,Medellin,1,40600.0,0.05,Tienda,38570.0
2025-07-24,18412,Bicicleta estatica,Deportes,Medellin,4,70300.0,0.05,En linea,267140.0
2025-07-28,12299,Guantes gym,Deportes,Cali,1,56800.0,0.05,Tienda,53960.0
2025-06-06,18058,Lampara LED,Hogar,Barranquilla,3,53400.0,0.05,En linea,152190.0
2025-01-08,13561,Juego de ollas,Hogar,Cali,5,97500.0,0.05,En linea,463125.0
2025-05-02,19981,Bolso cuero,Moda,Barranquilla,1,30700.0,0.0,En linea,30700.0
2025-09-01,13379,Jean slim,Moda,Medellin,2,62400.0,0.15,En linea,106080.0
2025-09-16,11742,Bolso cuero,Moda,Medellin,1,67000.0,0.0,Tienda,67000.0
2025-09-28,12368,Camiseta basica,Moda,Barranquilla,4,64800.0,0.0,En linea,259200.0
2025-11-17,11091,Mancuernas 5kg,Deportes,Bogota,1,31500.0,0.1,En linea,28350.0
2025-08-02,12860,Licuadora,Hogar,Cali,1,43000.0,0.0,Tienda,43000.0
2025-09-04,16971,Balon futbol,Deportes,Barranquilla,2,34900.0,0.15,En linea,59330.0
2025-02-01,15076,Lampara LED,Hogar,Barranquilla,2,66300.0,0.05,En linea,125970.0
2025-05-03,11319,Tablet 10,Tecnologia,Bogota,1,346200.0,0.15,Tienda,294270.0
2025-10-31,18582,Juego de ollas,Hogar,Cali,5,77600.0,0.1,En linea,349200.0
2025-05-29,18674,Tapete yoga,Deportes,Barranquilla,1,61600.0,0.1,Tienda,55440.0
2025-09-11,17313,Bicicleta estatica,Deportes,Medellin,4,37000.0,0.15,Tienda,125800.0
2025-07-13,17480,Lampara LED,Hogar,Medellin,5,66700.0,0.0,Tienda,333500.0
2025-09-30,15616,Portatil 14,Tecnologia,Barranquilla,3,305200.0,0.3,Tienda,640920.0
2025-02-08,13417,Jean slim,Moda,Barranquilla,1,39400.0,0.3,Tienda,27580.0
2025-11-01,14019,Portatil 14,Tecnologia,Cali,3,221300.0,0.3,Tienda,464730.0
2025-08-29,16328,Set de sabanas,Hogar,Medellin,3,58500.0,0.0,Tienda,175500.0
2025-02-09,15792,Set de sabanas,Hogar,Cali,5,73400.0,0.0,Tienda,367000.0
2025-07-28,15924,Chaqueta impermeable,Moda,Cali,4,49600.0,0.0,Tienda,198400.0
2025-11-26,14470,Tenis urbanos,Moda,Cali,3,53400.0,0.1,Tienda,144180.0
2025-06-10,16406,Jean slim,Moda,Cali,3,149700.0,0.05,Tienda,426645.0
2025-05-07,16331,Teclado mecanico,Tecnologia,Barranquilla,1,1143000.0,0.05,Tienda,1085850.0
2025-08-17,17816,Aspiradora,Hogar,Cali,2,39000.0,0.0,Tienda,78000.0
2025-04-17,17914,Licuadora,Hogar,Cali,3,33700.0,0.1,Tienda,90990.0
2025-09-12,18572,Bicicleta estatica,Deportes,Cali,2,27900.0,0.05,En linea,53010.0
2025-05-18,13918,Tapete yoga,Deportes,Cali,4,62900.0,0.0,Tienda,251600.0
2025-12-08,18827,Lampara LED,Hogar,Barranquilla,3,105200.0,0.2,Tienda,252480.0
2025-07-14,13648,Juego de ollas,Hogar,Bogota,2,116800.0,0.1,En linea,210240.0
2025-11-01,16091,Bolso cuero,Moda,Medellin,2,59000.0,0.0,En linea,118000.0
2025-03-28,14834,Camiseta basica,Moda,Cali,3,91400.0,0.15,Tienda,233070.0
2025-08-27,16941,Jean slim,Moda,Bogota,1,60900.0,0.05,En linea,57855.0
2025-08-30,12974,Guantes gym,Deportes,Cali,3,34500.0,0.0,Tienda,103500.0
2025-09-01,12375,Monitor 24,Tecnologia,Barranquilla,3,464200.0,0.0,En linea,1392600.0
2025-06-19,15282,Bolso cuero,Moda,Medellin,1,132800.0,0.0,Tienda,132800.0
2025-07-16,15261,Guantes gym,Deportes,Bogota,1,32700.0,0.1,Tienda,29430.0
2025-09-21,19709,Monitor 24,Tecnologia,Cali,3,200200.0,0.15,En linea,510510.0
2025-08-22,12757,Portatil 14,Tecnologia,Bogota,1,336600.0,0.0,Tienda,336600.0
2025-10-29,12700,Bicicleta estatica,Deportes,Medellin,2,32200.0,0.0,Tienda,64400.0
2025-07-13,14721,Tablet 10,Tecnologia,Medellin,1,459200.0,0.15,Tienda,390320.0
2025-02-25,11474,Juego de ollas,Hogar,Bogota,3,134000.0,0.0,Tienda,402000.0
2025-03-01,16200,Mancuernas 5kg,Deportes,Medellin,2,39300.0,0.1,Tienda,70740.0
2025-04-12,12214,Aspiradora,Hogar,Barranquilla,2,62800.0,0.1,En linea,113040.0
2025-02-26,10937,Guantes gym,Deportes,Cali,4,23900.0,0.0,Tienda,95600.0
2025-03-25,17668,Licuadora,Hogar,Barranquilla,1,238100.0,0.0,Tienda,238100.0
2025-06-26,12112,Balon futbol,Deportes,Medellin,3,80100.0,0.15,Tienda,204255.0
2025-06-18,13385,Tenis urbanos,Moda,Cali,1,43000.0,0.0,En linea,43000.0
2025-07-14,16109,Lampara LED,Hogar,Medellin,4,134200.0,0.05,Tienda,509960.0
2025-11-15,12992,Tenis urbanos,Moda,Barranquilla,3,60700.0,0.1,Tienda,163890.0
2025-08-11,12724,Bolso cuero,Moda,Medellin,1,51300.0,0.0,En linea,51300.0
2025-10-31,15739,Juego de ollas,Hogar,Cali,2,28400.0,0.0,Tienda,56800.0
2025-04-30,12317,Camiseta basica,Moda,Barranquilla,4,61900.0,0.1,Tienda,222840.0
2025-06-04,12269,Teclado mecanico,Tecnologia,Medellin,3,574000.0,0.05,Tienda,1635900.0
2025-09-03,10012,Camiseta basica,Moda,Medellin,1,76300.0,0.3,En linea,53410.0
2025-03-17,13001,Guantes gym,Deportes,Cali,2,45300.0,0.15,Tienda,77010.0
2025-03-20,11777,Aspiradora,Hogar,Cali,5,64200.0,0.0,En linea,321000.0
2025-09-12,10985,Juego de ollas,Hogar,Medellin,2,62300.0,0.05,Tienda,118370.0
2025-09-16,18373,Chaqueta impermeable,Moda,Barranquilla,2,49800.0,0.2,En linea,79680.0
2025-09-23,14065,Bicicleta estatica,Deportes,Medellin,3,77200.0,0.0,Tienda,231600.0
2025-04-14,13676,Camiseta basica,Moda,Cali,3,175000.0,0.15,En linea,446250.0
2025-07-23,17040,Set de sabanas,Hogar,Bogota,5,44200.0,0.05,En linea,209950.0
2025-11-08,18068,Teclado mecanico,Tecnologia,Cali,1,268400.0,0.0,En linea,268400.0
2025-07-10,10074,Chaqueta impermeable,Moda,Bogota,2,122700.0,0.0,En linea,245400.0
2025-05-04,13323,Tapete yoga,Deportes,Medellin,3,48500.0,0.0,En linea,145500.0
2025-04-10,17425,Bolso cuero,Moda,Cali,3,71100.0,0.0,Tienda,213300.0
2025-06-06,11450,Audifonos BT,Tecnologia,Bogota,3,156900.0,0.1,En linea,423630.0
2025-10-22,18443,Chaqueta impermeable,Moda,Bogota,2,74300.0,0.0,En linea,148600.0
2025-06-01,12824,Juego de ollas,Hogar,Medellin,2,97200.0,0.15,Tienda,165240.0
2025-07-25,19224,Aspiradora,Hogar,Medellin,4,74600.0,0.15,En linea,253640.0
2025-08-11,15718,Teclado mecanico,Tecnologia,Bogota,2,200400.0,0.0,Tienda,400800.0
2025-06-17,18259,Aspiradora,Hogar,Barranquilla,3,40100.0,0.0,Tienda,96240.0
2025-11-02,12942,Tenis urbanos,Moda,Barranquilla,4,48800.0,0.0,Tienda,195200.0
2025-03-30,17780,Tenis urbanos,Moda,Cali,3,57600.0,0.0,Tienda,172800.0
2025-01-18,18011,Set de sabanas,Hogar,Bogota,1,217100.0,0.0,Tienda,217100.0
2025-10-10,18447,Bolso cuero,Moda,Barranquilla,2,126300.0,0.0,Tienda,252600.0
